127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/jquery/ui/core.min.js?ver=1.11.4 HTTP/1.0" 200 3931
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4 HTTP/1.0" 200 6838
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/jquery/ui/mouse.min.js?ver=1.11.4 HTTP/1.0" 200 3142
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/jquery/ui/sortable.min.js?ver=1.11.4 HTTP/1.0" 200 24891
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-admin/js/postbox.min.js?ver=5.5.1 HTTP/1.0" 200 6722
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-admin/js/dashboard.min.js?ver=5.5.1 HTTP/1.0" 200 6688
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-admin/js/plugin-install.min.js?ver=5.5.1 HTTP/1.0" 200 2403
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/1.0" 200 13163
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/wp-sanitize.min.js?ver=5.5.1 HTTP/1.0" 200 458
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/shortcode.min.js?ver=5.5.1 HTTP/1.0" 200 2660
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-admin/js/updates.min.js?ver=5.5.1 HTTP/1.0" 200 39628
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-admin/js/media-upload.min.js?ver=5.5.1 HTTP/1.0" 200 1147
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-admin/js/svg-painter.js?ver=5.5.1 HTTP/1.0" 200 5532
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/dist/hooks.min.js?ver=b4778690e29d8a2b7518413652ba30c4 HTTP/1.0" 200 6174
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/heartbeat.min.js?ver=5.5.1 HTTP/1.0" 200 5934
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/wp-auth-check.min.js?ver=5.5.1 HTTP/1.0" 200 1678
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/wplink.min.js?ver=5.5.1 HTTP/1.0" 200 11251
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/jquery/ui/position.min.js?ver=1.11.4 HTTP/1.0" 200 6482
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.11.4 HTTP/1.0" 200 9557
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.11.4 HTTP/1.0" 200 8229
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.0" 200 15238
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=74cf7e9241&1603300511816 HTTP/1.0" 200 1114
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1603
127.0.0.1 - - [21/Oct/2020:18:15:13 +0100] "GET /wp-admin/images/spinner-2x.gif HTTP/1.0" 200 7536
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "POST /wp-cron.php?doing_wp_cron=1603300511.8805050849914550781250 HTTP/1.0" 200 -
127.0.0.1 - - [21/Oct/2020:18:15:11 +0100] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 1009
127.0.0.1 - - [21/Oct/2020:18:15:12 +0100] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=74cf7e9241&1603300512916 HTTP/1.0" 200 572
127.0.0.1 - - [21/Oct/2020:18:15:15 +0100] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=74cf7e9241&1603300515572 HTTP/1.0" 200 1
127.0.0.1 - - [21/Oct/2020:18:15:15 +0100] "GET /wp-admin/themes.php HTTP/1.0" 200 48030
127.0.0.1 - - [21/Oct/2020:18:15:16 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.5.1 HTTP/1.0" 200 367576
127.0.0.1 - - [21/Oct/2020:18:15:16 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,utils&ver=5.5.1 HTTP/1.0" 200 98743
127.0.0.1 - - [21/Oct/2020:18:15:16 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=hoverIntent&ver=5.5.1 HTTP/1.0" 200 1131
127.0.0.1 - - [21/Oct/2020:18:15:16 +0100] "GET /wp-includes/js/backbone.min.js?ver=1.4.0 HTTP/1.0" 200 23971
127.0.0.1 - - [21/Oct/2020:18:15:16 +0100] "GET /wp-includes/js/wp-backbone.min.js?ver=5.5.1 HTTP/1.0" 200 3047
127.0.0.1 - - [21/Oct/2020:18:15:16 +0100] "GET /wp-includes/js/customize-base.min.js?ver=5.5.1 HTTP/1.0" 200 7890
127.0.0.1 - - [21/Oct/2020:18:15:16 +0100] "GET /wp-admin/js/theme.min.js?ver=5.5.1 HTTP/1.0" 200 26990
127.0.0.1 - - [21/Oct/2020:18:15:16 +0100] "GET /wp-content/themes/twentytwenty/screenshot.png HTTP/1.0" 200 53066
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/customize.php?theme=cubiqtemplate&return=http%3A%2F%2Fchloe.local%2Fwp-admin%2Fthemes.php HTTP/1.0" 200 330679
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8 HTTP/1.0" 200 790
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.13-9993131 HTTP/1.0" 200 11425
